,ID,fulllength,protein
4145,YMR024W,58093.5,11927
4146,YAL005C,95515.5,18026.5
4147,YDL146W,73244,15445
4148,YHR151C,78454.5,16534.5
4149,YML009W-B,23540.5,4424
4150,YHR052W-A,9712.5,2250
4151,YKL099C,37123.5,7424
4152,YKL088W,84688,15782
4153,YER188C-A,14905,3416
4154,YHR196W,85533,17093
4155,YIL078W,109229.5,22629
4156,YJL133C-A,11131.5,2032.5
4157,YNR046W,20196,4077
4158,YGL217C,17000,3415
4159,YLR139C,95766,19784
4160,YBL113C,117520.5,21877
4161,YGR012W,58436,11601
4162,YOR310C,75966,14837
4163,YBR180W,85369.5,18460
4164,YDR524C-B,9984.5,1792
4165,YJR111C,42193,8717.5
4166,YDL077C,156083,33577
4167,YKL058W,18259.5,3547.5
4168,YCL076W,36832,7472
4169,YOR006C,46514,8847.5
4170,YMR081C,50415.5,9225.5
4171,YGR160W,30452,5277.5
4172,YDR288W,45126,8979.5
4173,YPL135W,24640,4868
4174,YNL273W,184133.5,37785
4175,YNR056C,83868,18669.5
4176,YOL138C,199106,39091
4177,YNL167C,96201,17434
4178,YLR077W,86676,18047.5
4179,YJR040W,116104,25108.5
4180,YLR455W,45197.5,9108.5
4181,YOR070C,94798,18901.5
4182,YOR283W,34315.5,6816.5
4183,YLR410W-A,65184.5,12661
4184,YDR492W,47283.5,11080
4185,YLR289W,95904,19621
4186,YPL007C,87565.5,18871
4187,YDR322C-A,14402.5,2893
4188,YLL031C,151730,33777.5
4189,YDL155W,63523,12809.5
4190,YGR079W,55066.5,10616.5
4191,YKR063C,74620.5,15919
4192,YMR180C,47647.5,9557.5
4193,YGL118C,21707,4917.5
4194,YKR029C,111513,21972
4195,YML074C,60922,11130
4196,YCR038W-A,6253,1293.5
4197,YBR283C,73250.5,15615.5
4198,YLR432W,77981,15245.5
4199,YML055W,26612.5,5930.5
4200,YDR112W,15416.5,3555.5
4201,YHR060W,26938,5311
4202,YJL149W,98781,21001
4203,YER084W,19221.5,3982.5
4204,YNR006W,92396.5,17121.5
4205,YGR250C,116083,23346
4206,YOL028C,36375,6621
4207,YNL152W,60877,11576
4208,YOL107W,51180.5,11673
4209,YDR477W,94122,19040
4210,YMR233W,33630.5,6609.5
4211,YHL006W-A,17590,3466
4212,YBR023C,173525,36295.5
4213,YIR006C,219896.5,38946.5
4214,YER018C,32871,5973.5
4215,YLR038C,12474,2647.5
4216,YBR121C-A,7897.5,1863.5
4217,YML009C,10526.5,2224.5
4218,YBR092C,69590,14561.5
4219,YCR042C,209207,42896
4220,YGL084C,83649.5,19673.5
4221,YMR177W,75927.5,15060.5
4222,YOL010W,54660,11070
4223,YIL082W,43144.5,8804.5
4224,YGL012W,70646,17242
4225,YNL204C,44699.5,8892.5
4226,YNL077W,78542.5,15408
4227,YFL020C,18312.5,3521
4228,YGR006W,37392,7306
4229,YPR105C,128101,26442
4230,YDR443C,211059.5,42457.5
4231,YEL026W,18912.5,3610.5
4232,YHL005C,19515.5,4441.5
4233,YBL065W,17138.5,3973
4234,YJR043C,51979.5,10167
4235,YOR045W,9219,1789.5
4236,YGL051W,34955.5,7497.5
4237,YMR188C,35283,6941.5
4238,YIL004C,27736,4261
4239,YDL193W,55826,11538.5
4240,YEL025C,176933.5,38483.5
4241,YGR063C,15289.5,2935.5
4242,YOL084W,147510,31429
4243,YMR065W,75073.5,16041
4244,YDL245C,84611,18672
4245,YJR130C,95087,19722
4246,YAR047C,16000.5,4050.5
4247,YPL243W,89090,18440.5
4248,YKR106W,91764,20261
4249,YLR195C,67720,14612.5
4250,YLL021W,217345.5,40045.5
4251,YLR102C,39405,7787
4252,YBL003C,19760.5,3641
4253,YNL125C,100333,21061.5
4254,YDR342C,85220.5,18349
4255,YGR210C,61083,12377
4256,YHR083W,49016,10075.5
4257,YOR331C,27800,6189.5
4258,YJL190C,19486.5,4013
4259,YCR022C,17143.5,3578.5
4260,YNL009W,62467.5,13156
4261,YOL162W,32208,7243
4262,YPL237W,42440,8267
4263,YLL043W,99578,19689
4264,YJR077C,46492,9555.5
4265,YMR072W,27300,5685
4266,YHR167W,38883,7737.5
4267,YNL032W,41808,8556
4268,YGL178W,159907,25290
4269,YDR530C,48396,9804
4270,YOR056C,68105,13119.5
4271,YOR265W,15835.5,3082.5
4272,YDR381C-A,26666.5,3352
4273,YCL064C,53637.5,10816.5
4274,YER053C-A,5679,1332
4275,YGR278W,85812,17560
4276,YML081W,186161,37767.5
4277,Q0275,40366,9277
4278,YNL303W,17307,4064
4279,YDR124W,48237.5,10109
4280,YOL122C,85811,17891
4281,YOR066W,93525,17260
4282,YBR199W,69103.5,14737.5
4283,YJL170C,31200,6938
4284,YLR308W,46544.5,9676.5
4285,YEL009C-A,20240,4553.5
4286,YJR084W,62942,13263
4287,YNL061W,91783.5,17535.5
4288,YBL106C,150304.5,30760
4289,YER025W,78478,15100
4290,YMR022W,24675,4938.5
4291,YGL116W,90701.5,17614.5
4292,YLR280C,17270.5,3164
4293,YMR238W,68238.5,14245.5
4294,YKR020W,24375.5,4549.5
4295,YKL154W,36369.5,7290
4296,YBR202W,125650,24618
4297,YNL311C,113622,24016
4298,YDR305C,36806.5,6655.5
4299,YKL166C,59206.5,12457
4300,YJL005W,301147.5,59455.5
4301,YOR342C,47552,9757
4302,YPL127C,38307.5,7614
4303,YJL016W,83609,17052.5
4304,YBL086C,69176.5,13615.5
4305,YLR135W,111027.5,20893
4306,YGR162W,141152.5,25811.5
4307,YIL084C,48605,9120
4308,YPL193W,56621,11051.5
4309,YGR193C,60967.5,12023
4310,YKL207W,37755,7833.5
4311,YLR353W,89584,16498
4312,YPR157W,69551,15127.5
4313,YCR050C,15264.5,3323.5
4314,YKL015W,145757,29833.5
4315,YDL197C,77873,14821
4316,YGR084C,50434,10560.5
4317,YNL010W,35973,7552.5
4318,YJL216C,86517,18688.5
4319,YBR293W,70874.5,15538.5
4320,YDL244W,50656.5,10709
4321,YOR343W-A,65175.5,12583.5
4322,YPL146C,67433,13161.5
4323,YOR361C,113588,23686
4324,YOL077W-A,10222.5,2095
4325,YAR053W,14786.5,3315.5
4326,YDR075W,45914.5,9613.5
4327,YPL214C,80450.5,15778.5
4328,YIL063C,48501,9115.5
4329,YHR097C,60459.5,9878
4330,YJL060W,66208.5,13789.5
4331,YCL051W,86639,16004.5
4332,YDL042C,83652.5,17294.5
4333,YKL022C,124912.5,25370
4334,YMR247C,232700.5,50064
4335,YKL118W,15595,3426.5
4336,YAR008W,41002,8558
4337,YBR103W,79550,15893.5
4338,YPL226W,177977.5,35399.5
4339,YML087C,46536.5,10163.5
4340,YPR123C,21617.5,4568
4341,YMR266W,142059,30700.5
4342,YDR196C,35894,7317.5
4343,YOR019W,108440.5,22296
4344,YNL156C,44696,9479
4345,YBR162W-A,9785,2118.5
4346,YML051W,64817,13401
4347,YOL100W,160539,32079.5
4348,YEL044W,24722.5,4787
4349,YER076W-A,17296,3770.5
4350,YCR024C-B,13371.5,3377
4351,YER066C-A,24900.5,5805
4352,YOL108C,22468,4314.5
4353,YNL329C,153417.5,31541
4354,YOL011W,102293.5,20525
4355,YDL065C,50761.5,9247
4356,YDR142C,55909,11772
4357,YDR034C-A,8843.5,1924.5
4358,YOL152W,92493.5,20467
4359,YPL257W-A,65498.5,12378
4360,YPL038W,26333,4909.5
4361,YJR119C,108462.5,23325
4362,YDR119W,114563.5,24300.5
4363,YOR015W,17925,4139.5
4364,YNL070W,9115.5,2020
4365,YOR269W,73591.5,15411.5
4366,YDL025W-A,5209.5,1265
4367,YDR206W,131579.5,27231.5
4368,YBL063W,165062,32055
4369,YDR106W,42345.5,9037.5
4370,YLR163C,68738.5,13488
4371,YKL018C-A,14811,3247.5
4372,YHR014W,43358,8493.5
4373,YBR196C-B,5196.5,1206
4374,YNL226W,20455.5,4817.5
4375,YPL260W,81962,15687.5
4376,YDR123C,45224.5,8470
4377,YDR108W,103950.5,21806
4378,YBL013W,59640,11726.5
4379,YIL098C,23059,4701
4380,YOL013W-B,14514.5,3342
4381,YKR019C,91322,16978
4382,YER156C,50317.5,10436.5
4383,YNL132W,157119.5,31480.5
4384,YMR160W,121390.5,25103.5
4385,YGL150C,220998,43267.5
4386,YML082W,96431,19886
4387,YDR463W,77175,14893.5
4388,YJR015W,76078.5,16844
4389,YGL224C,41759.5,8717
4390,YOR220W,39543,7518
4391,YMR314W,34882.5,6889
4392,YOL005C,17921.5,3699.5
4393,YOL103W,90843,19103.5
4394,YDR199W,18301,4109.5
4395,YOR114W,43774.5,9264
4396,YJR020W,16501.5,3570
4397,YBL002W,19616,3719
4398,YGR293C,22939,4896.5
4399,YDL190C,143146,29858.5
4400,YDL035C,142937,30289.5
4401,YJL026C-A,10966,2163
4402,YER143W,63660.5,12301
4403,YGR113W,51007,9507.5
4404,YLR166C,129690,27379.5
4405,YDL086C-A,21556.5,4662
4406,YMR026C,59452,12816.5
4407,YCR009C,39462,7960
4408,YPL062W,19977.5,3935.5
4409,YLR231C,67505,13972.5
4410,YLR096W,170452,32605.5
4411,YBR016W,19081.5,3377
4412,YCL034W,52628.5,10124.5
4413,YJR066W,367273.5,76050.5
4414,YBR229C,142073.5,30674
4415,YMR112C,19542,3709
4416,YBL113W-A,24026.5,5328
4417,YOL158C,90419.5,19686.5
4418,YPR192W,45526,9307.5
4419,YDR064W,49388.5,4591
4420,YDR082W,73560.5,15689
4421,YBL094C,16534.5,3470.5
4422,YLR221C,32716.5,6072.5
4423,YGR096W,46796.5,9993.5
4424,YLR417W,84174.5,16903
4425,YKR056W,95075,19597.5
4426,YGR099W,102418.5,21432.5
4427,YCL057W,106027.5,22582.5
4428,YGL214W,24128,4747.5
4429,YGL061C,36751,6951
4430,YMR218C,164009.5,35417
4431,YER084W-A,25568.5,5984
4432,YOL099C,24520,5506.5
4433,YMR149W,42728.5,9064
4434,YPR029C,123887.5,25569.5
4435,YML086C,78406.5,16554.5
4436,YDR318W,58923,11361.5
4437,YGL143C,61407,12045.5
4438,YGR011W,16238.5,3633
4439,YOR199W,16363,3728.5
4440,YLR075W,32957,6716.5
4441,YMR300C,75975.5,15082.5
4442,YLR128W,44771,8821.5
4443,YNL033W,42336.5,8833
4444,YJR153W,53845,10495
4445,YNL022C,72918.5,15312
4446,YGL099W,95124.5,18874
4447,YGR161W-B,263009,52910
4448,YFR053C,72200,14469.5
4449,YGR008C,12565.5,2406.5
4450,YPL055C,49250.5,9066.5
4451,YJL165C,126974,24274.5
4452,YGL189C,17779,3372
4453,YOR148C,27539,5418
4454,YGL253W,72418.5,14500
4455,YDR111C,75486,15075.5
4456,YDR166C,144496,30131
4457,YOR172W,116979.5,24753
4458,YPL264C,52774,11659
4459,YIL015W,87479,17233
4460,YJL217W,29589.5,6035
4461,YHR039C,96010.5,19665.5
4462,YNL042W,58892.5,10699
4463,YDR057W,80586.5,16073.5
4464,YJL077W-B,4896.5,1165.5
4465,YJR092W,214680,40741
4466,YKL116C,77128.5,15449
4467,YAL031W-A,15380.5,3294
4468,YBR144C,15630.5,3534.5
4469,YGL005C,41577,8247.5
4470,YHR050W-A,8503.5,1901.5
4471,YBL098W,68553.5,14408
4472,YER121W,17062.5,3246.5
4473,YPR170W-B,17798.5,2748.5
4474,YKL031W,20509,4277
4475,YML057W,89860.5,18184.5
4476,YLR089C,88172.5,17457
4477,YAR014C,105247,19094.5
4478,YNL268W,91169,19838.5
4479,YLR213C,62713.5,12892
4480,YLR439W,47457,9612.5
4481,YFL067W,26212,4394
4482,YDR507C,169498.5,32803
4483,YFL058W,50650.5,10707.5
4484,YMR150C,28399.5,6114.5
4485,YJR016C,87077,16980
4486,YOR074C,45306.5,9573
4487,YDR116C,42439,8242
4488,YNL300W,15335.5,2836.5
4489,YNL102W,218206.5,43198.5
4490,YJR032W,58542,12198
4491,YBL015W,78244.5,15589
4492,YLR053C,16151.5,3223
4493,YDR058C,48608.5,10629.5
4494,YJL183W,62921.5,13330
4495,YBR277C,20035,4387
4496,YDR411C,50871,10845.5
4497,YLL018C-A,14646.5,2787.5
4498,YBR201W,31554,7372.5
4499,YAR031W,44467.5,9902.5
4500,YDL241W,18437,3858
4501,YOR236W,31436,6531
4502,YKL014C,262572.5,56527
4503,YDR081C,137621,27162.5
4504,YGL247W,29443,6229.5
4505,YLR450W,155778,32306
4506,YBR224W,25675,5757
4507,YGR020C,17664.5,3476.5
4508,YPL240C,105395,21123
4509,YCR054C,83921,17668
4510,YML089C,18310.5,3964.5
4511,YPL250W-A,14309,2768
4512,YDR302W,32825,7814.5
4513,YCR013C,32078,6367.5
4514,YFL002W-A,263009,52910
4515,YGL081W,47618.5,9351.5
4516,YLR300W,66795.5,14035
4517,YNL057W,16498.5,3192
4518,YDR468C,33348.5,6226.5
4519,YJR151C,173238,30112
4520,YDR380W,94613,19663
4521,YER049W,95857.5,19766.5
4522,YLR159W,17096.5,3544.5
4523,YPR037C,29173.5,6006
4524,YGL001C,52073,10765
4525,YIL020C-A,16928.5,4352.5
4526,YDL178W,78927.5,16121.5
4527,YDR514C,71788,15086
4528,YPR141C,108203,21484
4529,YJL067W,17435.5,3745
4530,YPL179W,81832,16650
4531,YPR060C,38185.5,7917.5
4532,YJR010C-A,14125.5,3036.5
4533,YPL259C,70704,14653
4534,YHR031C,107448,21608
4535,YDR457W,486213.5,100508
4536,YIR023W,144163.5,27836
4537,YER175C,44558,9419.5
4538,YFL065C,15308.5,3196.5
4539,YNL103W-A,4474,979
4540,YHL010C,86911,17504
4541,YGL184C,69276,14035.5
4542,YIL033C,61868.5,12170
4543,YBR135W,22368.5,4277
4544,YBR290W,47728,9275
4545,YLR341W,71077,14857
4546,YLR184W,17225,3693.5
4547,YOR100C,48776,9758.5
4548,YHR038W,34268.5,7028.5
4549,YNL251C,85547,16240.5
4550,YLR242C,48034,11630.5
4551,YLL023C,41711,9474
4552,YHR193C,25914.5,4656.5
4553,YGR240C,146973,28876.5
4554,YPL201C,68701,14604.5
4555,YCR075W-A,11279,2095.5
4556,YOR123C,68729.5,12029
4557,YOR248W,15014.5,2855
4558,YLL014W,16252.5,3760
4559,YJR095W,48011.5,9761
4560,YDL013W,91868,16996
4561,YGL080W,19476.5,4340.5
4562,YLR307W,44887,9518
4563,YPR081C,91924.5,19033
4564,YDR538W,36153.5,7400
4565,YOL073C,48011.5,10279.5
4566,YLL057C,61390.5,12334
4567,YBL037W,152580,31383
4568,YPR016W-A,12963.5,2946.5
4569,YMR152W,54439,11848.5
4570,YBR287W,63839,13488
4571,YER044C-A,65175.5,13660.5
4572,YNL066W,62681.5,11630
4573,YDL026W,15519,3439
4574,YJR145C,51635,8009
4575,YDL120W,25961.5,5034.5
4576,YHR180W-A,9137.5,2116.5
4577,YLR127C,126985,27628.5
4578,YNL201C,127631.5,25993
4579,YCL040W,74363.5,14780
4580,YHR054C,52888.5,11545.5
4581,YKR015C,84341.5,17285.5
4582,YDL183C,47648.5,10254
4583,YKL202W,29301,6094.5
4584,YDR369C,126942.5,25014.5
4585,YKL046C,66952,14074
4586,YER006C-A,15801,3617
4587,YEL054C,24655,4632
4588,YDR001C,111702,23200
4589,YAL043C,116643,23335.5
4590,YMR232W,100709,21492.5
4591,YHR120W,142620,29316
4592,YNL058C,47106.5,9056.5
4593,YDR008C,17427.5,3615
4594,YOL155W-A,6703.5,1549.5
4595,YMR023C,78299.5,15730
4596,YBR255C-A,22674.5,3629.5
4597,YDR104C,184980,38467
4598,YDR464C-A,9405.5,2050
4599,YER039C,37287,8347.5
4600,YLR370C,26642.5,5718.5
4601,YOR247W,31427.5,5943.5
4602,YPR078C,55357.5,10820
4603,YHR086W-A,8084,1714
4604,YMR198W,88129.5,17483.5
4605,YLR123C,16409,3542.5
4606,YNL249C,80771.5,17010
4607,YDR026C,84526.5,17005
4608,YKL030W,30147,7070.5
4609,YML049C,202492,41479.5
4610,YOR208W,111713.5,23268.5
4611,YPR092W,15135,3260.5
4612,YDR241W,14279,3145.5
4613,YEL030C-A,15643.5,3164.5
4614,YIL092W,94049,18536.5
4615,YKL136W,19866.5,4112.5
4616,YML038C,66024.5,14498
4617,YDR052C,104472.5,20769
4618,YKR071C,51811.5,10246.5
4619,YCL031C,44215,9287.5
4620,YOL052C,58944.5,12842.5
4621,YMR068W,63276.5,12326.5
4622,YOL044W,57099,12127.5
4623,YMR175W,11812,2217.5
4624,YOR211C,130999,26264
4625,YIL012W,16962,3795
4626,YNL151C,37347,7204
4627,YML067C,57188,11433.5
4628,YHL035C,237125.5,51003.5
4629,YGR146C,31547,6106.5
4630,YHR012W,47942,8111
4631,YKL164C,50835,9043.5
4632,YFL003C,130544.5,26609
4633,Q0182,20165.5,4975.5
4634,YNL091W,183873.5,34243.5
4635,YAR019C,145046.5,30707.5
4636,YGL032C,13108,2621.5
4637,YNL082W,129770,26053.5
4638,YER172C,321635,65959.5
4639,YJL148W,34660,6928
4640,YOR287C,44489.5,8773.5
4641,YIL148W,40725.5,3764
4642,YHL036W,81592.5,18545
4643,YOL134C,19406,4287
4644,YPR098C,28915,5303
4645,YCR107W,54101,11163.5
4646,YMR199W,81269.5,16245.5
4647,YGL056C,78429,14929.5
4648,YGL098W,36506,7294.5
4649,YKL013C,25584,5158
4650,YBR194W,18340,3431.5
4651,YBR205W,60203.5,13623.5
4652,YKL206C,39822,8473.5
4653,YJL014W,79446.5,15263
4654,YGL222C,26093,4789.5
4655,YER056C,79630,17468
4656,YGL082W,56658,11046.5
4657,YJL026W,59426,12489
4658,YBL006C,26821.5,5042.5
4659,YMR120C,88181.5,17428.5
4660,YOL102C,34302.5,6897.5
4661,YOR344C,43325,8122.5
4662,YOR091W,51095,10191
4663,YDR023W,68757.5,14122.5
4664,YER023C-A,10562.5,2077
4665,YFR051C,81271.5,15558
4666,YGR161W-C,13800.5,2634
4667,YDL214C,103994,20929
4668,YPR058W,45792,9161.5
4669,YDR446W,44879.5,8654
4670,YDL121C,22262,4657.5
4671,YDR273W,54210,9983
4672,YIL054W,15868,3733.5
4673,YOL087C,165842.5,33150.5
4674,YAL022C,77038,16668
4675,YNL320W,42446.5,9337
4676,YPL053C,66434.5,14424.5
4677,YJL213W,49270,9745.5
4678,YDL248W,57220,13392
4679,YLL007C,99043,20781.5
4680,YGR167W,34668,6348.5
4681,YPL191C,53652.5,10756.5
4682,YLR175W,71806,14149.5
4683,YFL060C,33116.5,6875
4684,YIL140W,122585,24063
4685,YDR350C,101922.5,22391.5
4686,YOR086C,176300.5,36364
4687,YLR312W-A,37708,7635.5
4688,YPL096W,54036,11398.5
4689,YIR020C,15074.5,3528.5
4690,YER083C,42490,8689.5
4691,YNL331C,56013.5,11479.5
4692,YER060W-A,79193.5,17171.5
4693,YER051W,73253.5,15318
4694,YLR037C,18620.5,3617
4695,YLL013C,130704,24977.5
4696,YOR209C,63893,13515
4697,YPL013C,18070,3652
4698,YDR430C,147128,30315
4699,YKL208W,40367,8429
4700,YER133W-A,17028,3809.5
4701,YJL062W,123853.5,27807.5
4702,YPL211W,27063,5663
4703,YNL030W,15441,3054
4704,YHR090C,41904.5,8010
4705,YDR296W,33617.5,7066
4706,YGR203W,22096.5,4567
4707,YPR084W,67903.5,13480
4708,YKL186C,27436.5,5533
4709,YLR253W,84678,18326.5
4710,YGL209W,56835.5,10315.5
4711,YJR033C,201912,42187.5
4712,YJR047C,23468,4480
4713,YOL076W,118493.5,25719
4714,YMR063W,35722,7786.5
4715,YER120W,36335.5,6872
4716,YML037C,50522.5,9605.5
4717,YJL136C,35850,2472.5
4718,YJL074C,182524.5,35749.5
4719,YHR141C,37773,3294.5
4720,YDR280W,45437,8907
4721,YJR102C,30131.5,6327.5
4722,YFR049W,18414,3710.5
4723,YKR094C,37410.5,3764
4724,YOR169C,23126.5,5493.5
4725,YDL029W,64439.5,11751.5
4726,YPR046W,26985,5280
4727,YJL181W,91027,18652
4728,YBR225W,133817.5,26586.5
4729,YFR031C,173657.5,34424.5
4730,YOR394C-A,8342,1827
4731,YDR397C,26357.5,4190
4732,YJR069C,29396,6065
4733,YKR067W,110718,23045
4734,YCL037C,64462.5,11672
4735,YEL042W,77232.5,15442
4736,YPL280W,35341,7387
4737,YDR401W,28074,6111
4738,YBL099W,81295,15324
4739,YBR186W,89593,17094.5
4740,YIR009W,16603,3376.5
4741,YHL021C,69286,14285
4742,YIL106W,51050,9345
4743,Q0045,640195,18069.5
4744,YLR333C,16177.5,3206
4745,YGR035C,17337.5,3096.5
4746,YDR178W,27095,5795.5
4747,YJR148W,55969.5,11359.5
4748,YGL076C,82546,7505
4749,YIL141W,19376,4005.5
4750,YGL183C,36668.5,6981
4751,YDL196W,16396,3762
4752,YBL071W-A,12333.5,2427
4753,YPL138C,52469,10891
4754,YBR239C,78665,15907.5
4755,YAL037C-B,48305.5,9784.5
4756,YNL146W,15073.5,3498.5
4757,YJL047C,125205.5,27070
4758,YDR269C,16124,3218.5
4759,YJR025C,26433,5380
4760,YBL005W-B,260866.5,52059
4761,YFR012W,30370.5,6784
4762,YOR207C,171022,34860.5
4763,YHR137W,76497,16019
4764,YBL039C-A,4165,1080
4765,YLR392C,77086.5,15998
4766,YLR257W,47689,8372.5
4767,YNR067C,166497,32827
4768,YGL027C,123897,26357.5
4769,YDR195W,79265,15838
4770,YPL157W,46871,10158
4771,YDL009C,16158,3948.5
4772,YNL232W,43446.5,8060
4773,YGR284C,46397.5,10648.5
4774,YKR075W-A,13468,3095
4775,YIL005W,104244,22228
4776,YIL137C,140857.5,29357
4777,YDR279W,52136.5,10721
4778,YGL044C,44049.5,8319
4779,YNL238W,121090.5,23910.5
4780,YOL024W,25744.5,5358
4781,YBR145W,52379,10472.5
4782,YOR312C,46854.5,5530.5
4783,YOR343W-B,263001,52920
4784,YMR011W,80880,17693
4785,YMR157C,38032,8023.5
4786,YLR041W,15863.5,3339
4787,YDL153C,90449.5,16792
4788,YDL176W,105420.5,22255.5
4789,YDL130W,30824,2839
4790,YPR086W,51334,10184.5
4791,YDR179W-A,69100,15081.5
4792,YKL111C,16756,3584
4793,YER118C,54739,11128
4794,YOR381W-A,8305,1708.5
4795,YDL011C,16120,3489.5
4796,YPR201W,60397.5,13584
4797,YLR176C,120694,24057.5
4798,YAL059W,31540.5,6024.5
4799,YER081W,69928,13668
4800,YGL219C,68326,13683.5
4801,YDR275W,35087,7299
4802,YJL145W,43761.5,9700.5
4803,YLR085C,65216.5,13711
4804,YGL009C,115922,22810.5
4805,YHR114W,93986,18539
4806,YDR101C,88351,17297.5
4807,YHR046C,43985,9230
4808,YMR153C-A,16734,3808
4809,Q0110,101503,14880
4810,YPR159W,107319.5,21444.5
4811,YIL161W,34908,6996
4812,YGR215W,16436.5,3376.5
4813,YIL150C,84743,17182.5
4814,YNL067W,28518,5881.5
4815,YLR180W,56875.5,11187
4816,YLR437C,19815,3460.5
4817,YJL062W-A,12753,2800.5
4818,YHL025W,49267.5,9287.5
4819,YCR002C,48054.5,9664
4820,YML100W,163329.5,32290.5
4821,YBR254C,26144,5379.5
4822,YER074W-A,23413.5,2699.5
4823,YPR145W,85110.5,17414
4824,YBL042C,95329,21430
4825,YCR032W,322536,70267.5
4826,YIL014C-A,15622.5,3244
4827,YNL097W-A,7753,1604.5
4828,YKL068W,142514,26014.5
4829,YBR143C,65174,13286
4830,YER187W,21066,4062
4831,YDR132C,73765,15766
4832,YLR449W,58157.5,10788
4833,YJR056C,35126.5,6629.5
4834,YPL219W,73184.5,14128.5
4835,YJL115W,41433,7220.5
4836,YNL130C-A,7313.5,1576
4837,YLR346C,15125,2965
4838,YJR151W-A,2546.5,628.5
4839,YBL004W,371197,78837.5
4840,YER035W,21595,4077.5
4841,YPL124W,37618,7157
4842,YLL029W,111331,22601
4843,YLR364W,16355,3462.5
4844,YDL167C,106949,20436.5
4845,YNL275W,85992.5,18878
4846,YLR165C,37856.5,7899.5
4847,YHR032W-A,8909,1915
4848,YDL034W,17129.5,3678.5
4849,YKR103W,181608.5,39684.5
4850,YIR005W,22099.5,4475
4851,YBR118W,68174.5,13561.5
4852,YPL112C,58704.5,12471.5
4853,YML093W,133132,24302.5
4854,YMR028W,54438.5,10917
4855,YNL052W,22866,4553.5
4856,YPR075C,53543.5,9483
4857,YPR103W,42815,8631.5
4858,YJL195C,34826,7312
4859,YLL066W-B,8469.5,1718.5
4860,YDR419W,93999.5,19476
4861,YNL270C,85475,18794.5
4862,YMR143W,48391,4328
4863,YPL205C,17207.5,4232.5
4864,YDR262W,40560.5,8155.5
4865,YGL216W,119530,23166
4866,YLR200W,16993.5,3107.5
4867,YDR331W,61291,13059
4868,YBR278W,29907,5422.5
4869,YEL050W-A,9568,2306
4870,YBL012C,19973,4309.5
4871,YDR065W,54308,11937
4872,YGR172C,37202.5,8086.5
4873,YKL178C,70149.5,15616.5
4874,YLR360W,65413,14029.5
4875,YER038W-A,18819.5,3880
4876,YDR152W,39360,7649
4877,YBL101C,165956,31480.5
4878,YPL113C,58981.5,12580
4879,YPR136C,25624.5,5378.5
4880,YPR020W,17248,3716
4881,YDR170C,298728,58571
4882,YHL041W,22384,5276.5
4883,YCR038C,95523.5,20535.5
4884,YOL129W,27607.5,6064.5
4885,YMR006C,105292.5,20515.5
4886,YER032W,130202.5,24142
4887,YHR126C,23769,4450
4888,YOR350C,98824,21135.5
4889,YOR174W,42234.5,8084.5
4890,YLR131C,114353.5,21741
4891,YNL278W,157470.5,30173
4892,YDL160C-A,12023.5,2344
4893,YBR019C,104096,21328
4894,YOR068C,17146.5,3310.5
4895,YBR129C,48850.5,10133.5
4896,YNL292W,59879,11668.5
4897,YOL164W-A,9122.5,2102
4898,YCR064C,20448.5,4692
4899,YNL317W,69139,14286
4900,YLR029C,30363.5,6273.5
4901,YJR157W,18068.5,4154.5
4902,YAL048C,98559.5,20767.5
4903,YDR077W,50417.5,8742
4904,YPL221W,118133,25564
4905,YHR184W,84842,16647
4906,YOR171C,92857.5,18658.5
4907,YLR208W,44302,9025
4908,YER141W,72468.5,15539
4909,YGR101W,51688.5,11477.5
4910,YBR050C,50309.5,10019.5
4911,YJL193W,60141.5,13679
4912,YHR143W-A,10557.5,1953.5
4913,YIL173W,230457,47555
4914,YGR038W,33227.5,7050
4915,YGR151C,16594,3549.5
4916,YOL056W,45107,8981
4917,YPR003C,112387.5,23496.5
4918,YML019W,49641.5,11295
4919,YJL048C,58983.5,11828.5
4920,YDR320C-A,10817.5,2029.5
4921,YNR027W,47201,9838
4922,YJL097W,32542,7502.5
4923,YDL184C,3816,802
4924,YBL109W,16708,3636
4925,YBR096W,34419.5,7973.5
4926,YDR389W,97209.5,18500.5
4927,YJR126C,120565,24768
4928,YGL233W,135499.5,28466.5
4929,YDR207C,124130.5,22269.5
4930,YHR139C-A,15449,3192
4931,YJR131W,81807,17527
4932,YML112W,44041.5,9219.5
4933,YKL181W,63647,12187
4934,YGL064C,83424,17172
4935,YLR130C,62981.5,13182
4936,YBR173C,22069.5,4109.5
4937,YGR202C,62935.5,12440
4938,YKL093W,50472,9060.5
4939,YHR021W-A,22756,5378.5
4940,YJR021C,50580.5,8673.5
4941,YIL159W,204493,41660
4942,YLL049W,26788,5733.5
4943,YIL115C,217024.5,40689.5
4944,YNR047W,132703,25390
4945,YLR320W,216406.5,45120
4946,YGR190C,18198,3671
4947,YHR186C,231671,47139
4948,YOR383C,30545.5,5164
4949,YPL229W,30785.5,5653.5
4950,YNR009W,37088,7099
4951,YJL169W,18348.5,4067.5
4952,YBR191W-A,3755.5,1047.5
4953,YBR276C,120223,24860
4954,YGR104C,45741,9106
4955,YGL047W,30168.5,6135.5
4956,YHR039C-A,25072.5,3235
4957,YNL112W,131202.5,15734
4958,YGL256W,56976.5,11115
4959,YDL086W,40728,8382
4960,YPR180W,51650,10498
4961,YGR205W,43236.5,9263
