"","ID","fulllength","protein"
"5090","ENSMUST00000049346",216807,15247
"5091","ENSMUST00000148403",137684.5,1090
"5092","ENSMUST00000086950",212133,12723
"5093","ENSMUST00000108760",212278.5,12801
"5094","ENSMUST00000111415",212278.5,12801
"5095","ENSMUST00000167550",164088.5,4097
"5096","ENSMUST00000019605",216285,8407.5
"5097","ENSMUST00000044123",187233,11948.5
"5098","ENSMUST00000024518",179708.5,5621.5
"5099","ENSMUST00000102925",286579,14632
"5100","ENSMUST00000030385",192521.5,9116.5
"5101","ENSMUST00000076657",138479.5,2661.5
"5102","ENSMUST00000047177",168531,4239
"5103","ENSMUST00000038482",153483,5431
"5104","ENSMUST00000022783",214572.5,7541
"5105","ENSMUST00000164766",214423,9265
"5106","ENSMUST00000053981",175463.5,4794
"5107","ENSMUST00000106356",160244,3661
"5108","ENSMUST00000042391",253659.5,18899
"5109","ENSMUST00000108626",210716.5,12743
"5110","ENSMUST00000017891",243558,15252.5
"5111","ENSMUST00000029551",275555,3220
"5112","ENSMUST00000079080",271311.5,21710.5
"5113","ENSMUST00000007921",162384,4669.5
"5114","ENSMUST00000031913",161746,7232.5
"5115","ENSMUST00000018711",189082.5,3816.5
"5116","ENSMUST00000002846",173325.5,9003.5
"5117","ENSMUST00000026133",214417.5,8649.5
"5118","ENSMUST00000031673",180743,2138
"5119","ENSMUST00000038028",192760,3850
"5120","ENSMUST00000053249",177162.5,5777.5
"5121","ENSMUST00000168004",161746,7449.5
"5122","ENSMUST00000142558",168056,2073
"5123","ENSMUST00000033015",223529.5,18405.5
"5124","ENSMUST00000054927",274878,18435.5
"5125","ENSMUST00000107411",206435.5,12509.5
"5126","ENSMUST00000119002",150519,1536.5
"5127","ENSMUST00000152993",145372,2055.5
"5128","ENSMUST00000109454",290173.5,18840.5
"5129","ENSMUST00000165206",218442.5,15715
"5130","ENSMUST00000020489",211758.5,8674.5
"5131","ENSMUST00000140761",252598,12998
"5132","ENSMUST00000097299",182391,3176
"5133","ENSMUST00000146536",146611,2155
"5134","ENSMUST00000163627",247185,4046.5
"5135","ENSMUST00000176145",165544.5,3356.5
"5136","ENSMUST00000161892",152320,1564
"5137","ENSMUST00000173422",347763.5,14029.5
"5138","ENSMUST00000057783",350373,15117
"5139","ENSMUST00000070380",163289.5,7137.5
"5140","ENSMUST00000094712",178476.5,4741
"5141","ENSMUST00000168917",181659,3526
"5142","ENSMUST00000134176",181659,3929.5
"5143","ENSMUST00000046186",233578.5,9545
"5144","ENSMUST00000072751",194291.5,8147.5
"5145","ENSMUST00000172751",201323,5955.5
"5146","ENSMUST00000029623",272382.5,24581.5
"5147","ENSMUST00000001534",225202,5815
"5148","ENSMUST00000006094",204474.5,15625
"5149","ENSMUST00000006721",158694,5834.5
"5150","ENSMUST00000174525",221660.5,9909.5
"5151","ENSMUST00000017864",169278,7340
"5152","ENSMUST00000163942",165330,3929.5
"5153","ENSMUST00000170882",175194.5,3661
"5154","ENSMUST00000112535",295299.5,10338.5
"5155","ENSMUST00000086687",189791.5,10640
"5156","ENSMUST00000038896",189767,13676
"5157","ENSMUST00000092582",214921,15105
"5158","ENSMUST00000100532",151631.5,1960.5
"5159","ENSMUST00000065360",259017.5,12690
"5160","ENSMUST00000101013",202527,15107.5
"5161","ENSMUST00000114140",219667.5,8950.5
"5162","ENSMUST00000021249",199146.5,11754
"5163","ENSMUST00000176200",152680,2009
"5164","ENSMUST00000136609",152740,2695.5
"5165","ENSMUST00000168847",262297,13311.5
"5166","ENSMUST00000107255",239709,17251
"5167","ENSMUST00000118875",193975,9930.5
"5168","ENSMUST00000115525",152302.5,3619.5
"5169","ENSMUST00000007754",262297,13298
"5170","ENSMUST00000100641",180670,4226.5
"5171","ENSMUST00000052478",326056.5,13160.5
"5172","ENSMUST00000114251",164919,5730.5
"5173","ENSMUST00000071847",179910,4854.5
"5174","ENSMUST00000131261",142185.5,1248.5
"5175","ENSMUST00000099352",185522,5963.5
"5176","ENSMUST00000108440",267902,16665
"5177","ENSMUST00000094587",217961.5,15107.5
"5178","ENSMUST00000073997",225199,12960
"5179","ENSMUST00000114751",179818,5566
"5180","ENSMUST00000046525",228645,12951.5
"5181","ENSMUST00000167859",224165.5,15226.5
"5182","ENSMUST00000128184",160497,2497.5
"5183","ENSMUST00000111990",325062,12611.5
"5184","ENSMUST00000106212",212274.5,10108
"5185","ENSMUST00000058806",226160,4564
"5186","ENSMUST00000094471",269098.5,14967
"5187","ENSMUST00000004508",223499,6874.5
"5188","ENSMUST00000113792",274369,15080
"5189","ENSMUST00000032934",199017.5,10387.5
"5190","ENSMUST00000126245",216944.5,16114
"5191","ENSMUST00000094361",286590.5,21697
"5192","ENSMUST00000108610",194221.5,4452
"5193","ENSMUST00000006952",224141.5,4144
"5194","ENSMUST00000108767",186506.5,11702
"5195","ENSMUST00000115315",191365,10167
"5196","ENSMUST00000025706",206897,11504.5
"5197","ENSMUST00000044373",231559,5779
"5198","ENSMUST00000007259",151725,3756
"5199","ENSMUST00000171576",277236,18050.5
"5200","ENSMUST00000070449",277284.5,18267.5
"5201","ENSMUST00000073208",225137,10999.5
"5202","ENSMUST00000038765",335055,11875
"5203","ENSMUST00000100309",310075,16919.5
"5204","ENSMUST00000165848",223639,14088
"5205","ENSMUST00000117274",168306.5,3642
"5206","ENSMUST00000170690",233788.5,5994
"5207","ENSMUST00000094544",170003,4351
"5208","ENSMUST00000067450",227322.5,2612
"5209","ENSMUST00000032988",217079.5,9681
"5210","ENSMUST00000164957",177719.5,3611.5
"5211","ENSMUST00000028470",159555.5,2507
"5212","ENSMUST00000084541",206034,7276.5
"5213","ENSMUST00000010189",233056,10816
"5214","ENSMUST00000006679",176158.5,7368
"5215","ENSMUST00000110090",193537,6609
"5216","ENSMUST00000080015",212657.5,11505.5
"5217","ENSMUST00000094850",238393,14075
"5218","ENSMUST00000131379",239559,13976
"5219","ENSMUST00000002081",223551.5,16211.5
"5220","ENSMUST00000095086",199828.5,12521.5
"5221","ENSMUST00000091440",238486,14014.5
"5222","ENSMUST00000067210",238436.5,13976
"5223","ENSMUST00000107671",259235,19968
"5224","ENSMUST00000140745",146506.5,1189.5
"5225","ENSMUST00000029698",158687,3637.5
"5226","ENSMUST00000041407",212503,5917.5
"5227","ENSMUST00000025312",230292.5,9977.5
"5228","ENSMUST00000020554",196026.5,11389
"5229","ENSMUST00000041621",256779,11524
"5230","ENSMUST00000102661",279910.5,17865.5
"5231","ENSMUST00000144863",282207,9601
"5232","ENSMUST00000058348",221058,9295.5
"5233","ENSMUST00000021043",156153,2474
"5234","ENSMUST00000077667",162698,5515.5
"5235","ENSMUST00000021160",191227.5,3186.5
"5236","ENSMUST00000174216",182968.5,2883.5
"5237","ENSMUST00000126869",252100.5,20909.5
"5238","ENSMUST00000173280",211581.5,1325.5
"5239","ENSMUST00000106914",170036,5163.5
"5240","ENSMUST00000051698",239309.5,4075
"5241","ENSMUST00000163737",212262.5,4098
"5242","ENSMUST00000110093",197845.5,6609
"5243","ENSMUST00000103006",214420,4682
"5244","ENSMUST00000056991",164623.5,6014.5
"5245","ENSMUST00000004868",196341,5025
"5246","ENSMUST00000144389",206180,3548.5
"5247","ENSMUST00000035154",293057,4170.5
"5248","ENSMUST00000023251",239309.5,4075
"5249","ENSMUST00000113843",156730.5,2881
"5250","ENSMUST00000047498",165910,2567
"5251","ENSMUST00000026580",292690.5,26066.5
"5252","ENSMUST00000106314",200042.5,10452.5
"5253","ENSMUST00000132728",220615.5,7485
"5254","ENSMUST00000173133",220401.5,11410
"5255","ENSMUST00000105365",192155,4758.5
"5256","ENSMUST00000034301",194176.5,6609
"5257","ENSMUST00000108592",163956,3254.5
"5258","ENSMUST00000047281",170775.5,4435
"5259","ENSMUST00000102606",217532,9259.5
"5260","ENSMUST00000070216",286796,29792.5
"5261","ENSMUST00000000010",254277.5,7010
"5262","ENSMUST00000032211",232229.5,11220
"5263","ENSMUST00000102552",160258,2230.5
"5264","ENSMUST00000138050",232816,3915
"5265","ENSMUST00000092768",257349,8092.5
"5266","ENSMUST00000034049",222201,9516
"5267","ENSMUST00000069960",152339,3283
"5268","ENSMUST00000055754",312900,18260
"5269","ENSMUST00000103236",199522.5,6345.5
"5270","ENSMUST00000168158",213416,14068
"5271","ENSMUST00000117167",152837,3283
"5272","ENSMUST00000067496",153807.5,2993
"5273","ENSMUST00000079624",212240,11236.5
"5274","ENSMUST00000115013",271587.5,5503
"5275","ENSMUST00000071697",157077.5,2673.5
"5276","ENSMUST00000166753",213558.5,14067
"5277","ENSMUST00000055097",309364.5,4130
"5278","ENSMUST00000062586",144398,2449
"5279","ENSMUST00000163814",262297,6838
"5280","ENSMUST00000097694",253914,14578.5
"5281","ENSMUST00000129706",160910,3678
"5282","ENSMUST00000018884",308186,9121
"5283","ENSMUST00000112952",210325,10210
"5284","ENSMUST00000057060",210325,10223.5
"5285","ENSMUST00000095259",231703,6824.5
"5286","ENSMUST00000003156",173526,4526
"5287","ENSMUST00000165219",254719.5,12582.5
"5288","ENSMUST00000126923",222174.5,1575
"5289","ENSMUST00000012627",160815,3642
"5290","ENSMUST00000074201",215479.5,11365
"5291","ENSMUST00000165941",171944.5,4119.5
"5292","ENSMUST00000106035",168141.5,5480.5
"5293","ENSMUST00000154078",458533.5,18038.5
"5294","ENSMUST00000095610",458630.5,18254.5
"5295","ENSMUST00000006687",165989,6314
"5296","ENSMUST00000113467",148008,1621.5
"5297","ENSMUST00000088631",275750.5,7230.5
"5298","ENSMUST00000047356",217631,7516
"5299","ENSMUST00000115065",216807,12723
"5300","ENSMUST00000062437",196218,7956
"5301","ENSMUST00000145237",218490,14014.5
"5302","ENSMUST00000007275",209801,12115.5
"5303","ENSMUST00000024119",215073.5,12912
"5304","ENSMUST00000114472",203919.5,10228
"5305","ENSMUST00000106143",227031,13873
"5306","ENSMUST00000172809",227031,15164
"5307","ENSMUST00000038614",176322,3661
"5308","ENSMUST00000117759",152073.5,3032.5
"5309","ENSMUST00000163488",202294.5,10422.5
"5310","ENSMUST00000107697",199876,11943
"5311","ENSMUST00000025651",237778.5,10908
"5312","ENSMUST00000152204",170931.5,5485
"5313","ENSMUST00000099663",163394.5,5266
"5314","ENSMUST00000173232",150059,3010.5
"5315","ENSMUST00000035870",195830,5378.5
"5316","ENSMUST00000162170",230531,7518.5
"5317","ENSMUST00000056362",208275,10499.5
"5318","ENSMUST00000019192",187559,5982.5
"5319","ENSMUST00000119100",171188,4447
"5320","ENSMUST00000105368",247087.5,10794
"5321","ENSMUST00000172814",184302,5063
"5322","ENSMUST00000102910",156149,3745.5
"5323","ENSMUST00000142241",235225.5,10908
"5324","ENSMUST00000105041",225681.5,10366.5
"5325","ENSMUST00000077220",208795.5,14490
"5326","ENSMUST00000115423",248553,16770.5
"5327","ENSMUST00000109098",173292.5,4669.5
"5328","ENSMUST00000091278",161351.5,5438.5
"5329","ENSMUST00000164644",273564.5,8357
"5330","ENSMUST00000108483",219700.5,8097.5
"5331","ENSMUST00000114200",280360,5162.5
"5332","ENSMUST00000042490",244430,2768
"5333","ENSMUST00000015017",188581.5,7423.5
"5334","ENSMUST00000020699",207137.5,9765.5
"5335","ENSMUST00000037378",175605.5,4948.5
"5336","ENSMUST00000064110",254624.5,11705.5
"5337","ENSMUST00000169746",185662,7383.5
"5338","ENSMUST00000033389",218937,6682
"5339","ENSMUST00000059448",239168.5,18081.5
"5340","ENSMUST00000016396",150249,1625
"5341","ENSMUST00000120542",180981,6934.5
"5342","ENSMUST00000097918",176443.5,3512.5
"5343","ENSMUST00000138692",165836,2571.5
"5344","ENSMUST00000107948",273564.5,8357
"5345","ENSMUST00000014920",270891.5,5098.5
"5346","ENSMUST00000066747",284527.5,7461
"5347","ENSMUST00000147948",170949,7295
"5348","ENSMUST00000114452",253659.5,12947
"5349","ENSMUST00000022282",179875,6778.5
"5350","ENSMUST00000108451",153664.5,2662.5
"5351","ENSMUST00000034409",193572,7585.5
"5352","ENSMUST00000106969",267901.5,7756.5
"5353","ENSMUST00000106768",156543.5,2216
"5354","ENSMUST00000064392",320859.5,10310.5
"5355","ENSMUST00000106056",320859.5,10370
"5356","ENSMUST00000058866",233350,7494.5
"5357","ENSMUST00000033449",201730,8395.5
"5358","ENSMUST00000118493",175346,5345
"5359","ENSMUST00000161976",245449,11886.5
"5360","ENSMUST00000022971",245449,12359
"5361","ENSMUST00000074259",202622.5,8467.5
"5362","ENSMUST00000077856",160249,4452
"5363","ENSMUST00000137296",292827.5,13804.5
"5364","ENSMUST00000057596",263094,10796.5
"5365","ENSMUST00000034623",187700,6776
"5366","ENSMUST00000159327",238070.5,11886.5
"5367","ENSMUST00000167731",219906,12344.5
"5368","ENSMUST00000108784",166042.5,3891
"5369","ENSMUST00000126785",171527.5,7422.5
"5370","ENSMUST00000115075",155764.5,3457.5
"5371","ENSMUST00000100155",232565.5,9720.5
"5372","ENSMUST00000044105",213470.5,9761
"5373","ENSMUST00000142610",218569,3302
"5374","ENSMUST00000168606",353910,13657.5
"5375","ENSMUST00000148928",245270,3066
"5376","ENSMUST00000142097",169579,3903.5
"5377","ENSMUST00000034965",167828,2522.5
"5378","ENSMUST00000079648",165870.5,2009
"5379","ENSMUST00000099782",216798.5,11275.5
"5380","ENSMUST00000017981",234352,5567
"5381","ENSMUST00000166442",202503,10142
"5382","ENSMUST00000108189",156250,2842
"5383","ENSMUST00000099714",302198.5,19172
"5384","ENSMUST00000028817",206027.5,7623
"5385","ENSMUST00000006915",219434,8104.5
"5386","ENSMUST00000077960",214752.5,11505.5
"5387","ENSMUST00000153476",197890,6213.5
"5388","ENSMUST00000066544",208465,4962.5
"5389","ENSMUST00000022345",211687.5,7449.5
"5390","ENSMUST00000172321",284527.5,6783
"5391","ENSMUST00000038876",168547,5577
"5392","ENSMUST00000093774",684990,77573
"5393","ENSMUST00000169856",193208,7635
"5394","ENSMUST00000090561",214548.5,8380.5
"5395","ENSMUST00000108556",299490.5,10256
"5396","ENSMUST00000081703",178241,8398
"5397","ENSMUST00000034709",191878.5,6064
"5398","ENSMUST00000108633",269399,8407.5
"5399","ENSMUST00000062672",183040.5,8070.5
"5400","ENSMUST00000075341",169863,6338.5
"5401","ENSMUST00000093833",280360,3323
"5402","ENSMUST00000173707",167495,3667
"5403","ENSMUST00000123083",147600,917.5
"5404","ENSMUST00000173353",202179.5,11670
"5405","ENSMUST00000024826",160743,3770.5
"5406","ENSMUST00000168375",193544.5,4050.5
"5407","ENSMUST00000114705",270757.5,10175
"5408","ENSMUST00000006565",220418,14227.5
"5409","ENSMUST00000105804",170759,4394.5
"5410","ENSMUST00000087173",218137,10761.5
"5411","ENSMUST00000062990",218899.5,11471.5
"5412","ENSMUST00000105366",170508.5,3304.5
"5413","ENSMUST00000107340",160471,1911.5
"5414","ENSMUST00000024811",229459,11416
"5415","ENSMUST00000109114",236555,5639.5
"5416","ENSMUST00000156291",249309,10908
"5417","ENSMUST00000132005",166873.5,5601.5
"5418","ENSMUST00000068371",248348,18165
"5419","ENSMUST00000114502",187559,5230.5
"5420","ENSMUST00000054742",219238,10492.5
"5421","ENSMUST00000172785",236205,10689.5
"5422","ENSMUST00000024999",191043.5,9065
"5423","ENSMUST00000073793",182813,10477
"5424","ENSMUST00000039846",175298.5,4854
"5425","ENSMUST00000029034",200054.5,4102.5
"5426","ENSMUST00000000793",233653,10847.5
"5427","ENSMUST00000174382",216536,6540.5
"5428","ENSMUST00000110825",162241.5,4364.5
"5429","ENSMUST00000113587",194603,2994.5
"5430","ENSMUST00000064324",172371.5,7243.5
"5431","ENSMUST00000175988",228959.5,10835
"5432","ENSMUST00000025181",212049.5,10862.5
"5433","ENSMUST00000139703",167568.5,5596.5
"5434","ENSMUST00000060738",166246.5,2838
"5435","ENSMUST00000102629",216149.5,8380.5
"5436","ENSMUST00000071926",222409.5,6989
"5437","ENSMUST00000161807",180408.5,7142.5
"5438","ENSMUST00000108787",168464,3891
"5439","ENSMUST00000044111",181291.5,6111
"5440","ENSMUST00000038539",226557,4189
"5441","ENSMUST00000109865",224692,7618.5
"5442","ENSMUST00000120226",168350,4597
"5443","ENSMUST00000068861",212981,15578.5
"5444","ENSMUST00000108786",170554,3891
"5445","ENSMUST00000164065",219453,5072.5
"5446","ENSMUST00000109491",198568,3723
"5447","ENSMUST00000040941",300920,6330
"5448","ENSMUST00000025061",155043,2846
"5449","ENSMUST00000007272",217132.5,13291.5
"5450","ENSMUST00000022468",169059,4678.5
"5451","ENSMUST00000169169",169059,4678.5
"5452","ENSMUST00000034562",192099,5254.5
"5453","ENSMUST00000106364",219816,13295.5
"5454","ENSMUST00000168406",183640.5,7685
"5455","ENSMUST00000055604",299213.5,17667
"5456","ENSMUST00000072776",215105.5,15405.5
"5457","ENSMUST00000119470",168909.5,4702.5
"5458","ENSMUST00000004786",190283.5,6192
"5459","ENSMUST00000169343",240301.5,4075
"5460","ENSMUST00000118422",169523.5,1357.5
"5461","ENSMUST00000105569",282726,18012
"5462","ENSMUST00000074898",200090.5,10495
"5463","ENSMUST00000100382",215105.5,15334.5
"5464","ENSMUST00000045697",180539.5,3722
"5465","ENSMUST00000123172",256993.5,14773
"5466","ENSMUST00000165839",237243,13794.5
"5467","ENSMUST00000172912",211663.5,10592.5
"5468","ENSMUST00000116542",237827,10908
"5469","ENSMUST00000118842",199601.5,5494
"5470","ENSMUST00000100323",221051,11617.5
"5471","ENSMUST00000108785",173335,3722
"5472","ENSMUST00000019266",283722,3632
"5473","ENSMUST00000165133",345779,36609.5
"5474","ENSMUST00000171348",200012.5,10750
"5475","ENSMUST00000167483",171968.5,4607
"5476","ENSMUST00000014753",214382,15118
"5477","ENSMUST00000161630",325154.5,5689.5
"5478","ENSMUST00000000327",206376.5,9054.5
"5479","ENSMUST00000154330",183727.5,5175.5
"5480","ENSMUST00000073528",196567.5,9641.5
"5481","ENSMUST00000037261",265378,12031.5
"5482","ENSMUST00000102556",213295,15099.5
"5483","ENSMUST00000062769",196179.5,4997.5
"5484","ENSMUST00000111442",279719,12230.5
"5485","ENSMUST00000132119",263380.5,5314.5
"5486","ENSMUST00000108768",279080.5,11702
"5487","ENSMUST00000061187",278707.5,13368.5
"5488","ENSMUST00000021157",192006.5,4200.5
"5489","ENSMUST00000100396",364725,39678
"5490","ENSMUST00000102571",208603,9036
"5491","ENSMUST00000126525",166824,4665.5
"5492","ENSMUST00000170268",163546.5,3079
"5493","ENSMUST00000026125",309615.5,6634
"5494","ENSMUST00000026227",307096.5,20175.5
"5495","ENSMUST00000098559",157438.5,3263
"5496","ENSMUST00000090815",231834.5,9665.5
"5497","ENSMUST00000084480",200446.5,10635
"5498","ENSMUST00000110052",395777,3429
"5499","ENSMUST00000098009",200423.5,10822
"5500","ENSMUST00000003115",253648.5,5011.5
"5501","ENSMUST00000081840",160589.5,4141.5
"5502","ENSMUST00000052437",197971.5,8553
"5503","ENSMUST00000121182",167579,3302.5
"5504","ENSMUST00000084475",200517.5,10824
"5505","ENSMUST00000107310",200012.5,10643
"5506","ENSMUST00000098008",200526.5,10816
"5507","ENSMUST00000084479",200579,10822
"5508","ENSMUST00000078182",180763,2004.5
"5509","ENSMUST00000084476",200577,10822
"5510","ENSMUST00000107327",200745,10711.5
"5511","ENSMUST00000107319",200694.5,10711.5
"5512","ENSMUST00000107321",200698.5,10726
"5513","ENSMUST00000033554",292705.5,14477
"5514","ENSMUST00000107254",355567,8494.5
"5515","ENSMUST00000118628",178028,5345
"5516","ENSMUST00000100542",174849.5,3751.5
"5517","ENSMUST00000066408",180794,6239
"5518","ENSMUST00000051715",202966,10971
"5519","ENSMUST00000071056",276314.5,12359.5
"5520","ENSMUST00000035844",181436.5,5345
"5521","ENSMUST00000118793",163599.5,2103
"5522","ENSMUST00000106323",240844.5,6076.5
"5523","ENSMUST00000132817",155088,1125
"5524","ENSMUST00000174146",255257.5,18870.5
"5525","ENSMUST00000025444",264813.5,18097.5
"5526","ENSMUST00000038423",213395,7446
"5527","ENSMUST00000045035",156732.5,2662.5
"5528","ENSMUST00000040467",202833,10975
"5529","ENSMUST00000174771",202833,10975
"5530","ENSMUST00000035105",227941,8531
"5531","ENSMUST00000023250",179362.5,3996.5
"5532","ENSMUST00000020454",215826,8737
"5533","ENSMUST00000027679",194541,5956
"5534","ENSMUST00000025761",206748.5,7240
"5535","ENSMUST00000102585",286441.5,6561
"5536","ENSMUST00000174346",179105.5,3732
"5537","ENSMUST00000111007",201408,6616.5
"5538","ENSMUST00000024846",184679.5,5133
"5539","ENSMUST00000039601",176709,3698.5
"5540","ENSMUST00000058801",212019,10142
"5541","ENSMUST00000173209",153250,2053
"5542","ENSMUST00000113092",199400,9560.5
"5543","ENSMUST00000176679",266965.5,12600
"5544","ENSMUST00000074372",265869.5,12600
"5545","ENSMUST00000029140",215269.5,7262.5
